id	re	Plasmid_library
gRNA_5787	RE118	841.9241758241757
gRNA_6153	RE123	870.9560439560438
gRNA_4581	RE97	818.8989010989009
gRNA_864	RE23	979.0747252747251
gRNA_4332	RE91	908.997802197802
gRNA_366	RE15	710.7802197802196
gRNA_2111	RE52	1535.6857142857139
gRNA_5950	RE121	299.32857142857137
gRNA_4445	RE94	551.6054945054943
gRNA_2476	RE57	808.8879120879119
BRDN0000737977	NT	814.8945054945053
gRNA_4621	RE98	647.7109890109889
gRNA_1784	RE46	426.46813186813176
gRNA_2779	RE61	1058.1615384615382
gRNA_1614	RE42	972.0670329670328
gRNA_800	RE22	1129.2395604395601
gRNA_4149	RE88	138.15164835164833
gRNA_6738	RE130	754.8285714285713
gRNA_895	RE24	702.7714285714284
gRNA_970	RE26	637.6999999999998
gRNA_1498	RE39	629.6912087912086
gRNA_1294	RE35	791.8692307692306
gRNA_5431	RE112	700.7692307692306
gRNA_3900	RE84	1025.1252747252745
gRNA_6691	RE130	322.35384615384606
gRNA_5660	RE114	1029.12967032967
BRDN0000737699	NT	622.6835164835163
gRNA_2123	RE52	1284.4098901098898
gRNA_575	RE20	892.9802197802196
gRNA_3486	RE76	1256.3791208791206
gRNA_5450	RE112	627.6890109890109
gRNA_5335	RE111	559.6142857142856
gRNA_3295	RE71	417.4582417582417
gRNA_5772	RE117	1173.2879120879118
gRNA_5607	RE113	331.3637362637362
gRNA_5600	RE113	747.820879120879
gRNA_2313	RE55	785.8626373626372
gRNA_3036	RE66	374.41098901098894
gRNA_5468	RE112	388.42637362637356
BRDN0000738002	NT	1108.2164835164833
gRNA_713	RE22	934.0252747252745
gRNA_114	RE7	1176.2912087912084
gRNA_3325	RE72	934.0252747252745
gRNA_2485	RE57	459.5043956043955
gRNA_1257	RE33	791.8692307692306
gRNA_5333	RE111	541.5945054945054
gRNA_1228	RE31	404.44395604395595
gRNA_730	RE22	344.3780219780219
gRNA_1816	RE46	410.4505494505494
gRNA_634	RE22	389.42747252747245
gRNA_6100	RE123	585.642857142857
gRNA_5954	RE121	861.9461538461536
gRNA_2408	RE57	952.0450549450547
gRNA_2611	RE59	795.8736263736262
gRNA_2612	RE59	435.4780219780219
BRDN0000737707	NT	969.063736263736
gRNA_5350	RE111	444.487912087912
gRNA_5802	RE119	413.4538461538461
gRNA_4261	RE90	872.9582417582416
gRNA_6044	RE122	243.26703296703292
gRNA_3276	RE71	904.9934065934063
gRNA_1286	RE34	1040.141758241758
gRNA_3981	RE85	1138.2494505494503
gRNA_2675	RE60	1122.231868131868
gRNA_469	RE17	739.8120879120877
gRNA_4568	RE97	783.8604395604394
gRNA_680	RE22	275.3021978021977
gRNA_694	RE22	749.8230769230768
gRNA_5617	RE113	991.0879120879118
gRNA_839	RE22	745.8186813186811
gRNA_4058	RE87	641.7043956043955
gRNA_159	RE8	692.7604395604394
gRNA_3381	RE73	466.5120879120878
gRNA_3291	RE71	339.3725274725274
gRNA_3962	RE85	297.32637362637354
gRNA_6242	RE125	1080.185714285714
gRNA_3099	RE67	879.9659340659339
gRNA_1023	RE29	847.930769230769
gRNA_4005	RE85	239.26263736263732
gRNA_6666	RE129	478.52527472527464
gRNA_2795	RE61	656.720879120879
gRNA_463	RE17	809.8890109890108
gRNA_220	RE9	1243.3648351648349
gRNA_5453	RE112	521.5725274725273
gRNA_5566	RE112	384.4219780219779
gRNA_2573	RE58	560.6153846153845
gRNA_1035	RE30	879.9659340659339
gRNA_709	RE22	612.6725274725273
gRNA_474	RE17	424.465934065934
gRNA_100	RE7	201.22087912087906
gRNA_6170	RE123	1199.3164835164832
gRNA_6950	RE137	1026.1263736263734
gRNA_1970	RE49	237.2604395604395
BRDN0000738182	NT	1190.306593406593
gRNA_5616	RE113	801.8802197802196
gRNA_3827	RE84	633.6956043956043
gRNA_140	RE7	313.343956043956
gRNA_4938	RE105	305.3351648351648
gRNA_5075	RE107	479.5263736263735
gRNA_1106	RE30	632.6945054945054
gRNA_1587	RE42	449.4934065934065
gRNA_4576	RE97	387.4252747252746
gRNA_1234	RE32	465.5109890109889
gRNA_5624	RE113	938.0296703296701
gRNA_5198	RE110	1129.2395604395601
gRNA_6611	RE128	780.8571428571427
BRDN0000738369	NT	825.9065934065932
gRNA_4809	RE105	869.9549450549449
gRNA_4285	RE90	1158.2714285714283
gRNA_3792	RE82	367.40329670329663
gRNA_1865	RE48	507.55714285714276
gRNA_5829	RE119	963.0571428571426
gRNA_5590	RE113	588.6461538461538
gRNA_4786	RE104	456.50109890109877
gRNA_7048	RE138	858.942857142857
gRNA_1798	RE46	466.5120879120878
gRNA_3223	RE70	1009.1076923076921
gRNA_3680	RE80	689.7571428571428
gRNA_3855	RE84	710.7802197802196
gRNA_2553	RE58	430.47252747252736
gRNA_3365	RE73	465.5109890109889
gRNA_1967	RE49	464.50989010989
gRNA_3156	RE68	1159.2725274725271
gRNA_2118	RE52	700.7692307692306
gRNA_6918	RE136	628.6901098901097
gRNA_4742	RE102	280.30769230769226
gRNA_281	RE13	646.70989010989
gRNA_3209	RE69	952.0450549450547
gRNA_6598	RE128	425.4670329670329
gRNA_4743	RE102	335.3681318681318
gRNA_4889	RE105	1085.1912087912085
gRNA_2758	RE61	671.7373626373625
gRNA_4425	RE93	605.664835164835
gRNA_2782	RE61	587.6450549450548
gRNA_6176	RE123	378.41538461538454
gRNA_6296	RE126	381.41868131868125
gRNA_2712	RE61	813.8934065934064
gRNA_3780	RE82	661.7263736263735
gRNA_7025	RE138	943.0351648351647
gRNA_4620	RE98	583.6406593406592
gRNA_1609	RE42	386.42417582417573
gRNA_4991	RE106	315.34615384615375
gRNA_3125	RE68	996.0934065934064
gRNA_3458	RE76	353.387912087912
gRNA_1025	RE29	876.9626373626371
gRNA_96	RE7	924.0142857142855
gRNA_4364	RE93	440.4835164835164
gRNA_531	RE18	658.7230769230767
gRNA_2887	RE64	1034.1351648351647
gRNA_5920	RE120	787.864835164835
gRNA_339	RE13	912.0010989010987
gRNA_1346	RE36	779.8560439560438
gRNA_3456	RE76	354.3890109890109
gRNA_2909	RE64	907.9967032967031
gRNA_3956	RE85	535.587912087912
gRNA_3073	RE66	912.0010989010987
gRNA_6653	RE129	329.3615384615384
gRNA_2726	RE61	347.3813186813186
gRNA_1320	RE35	460.5054945054944
gRNA_506	RE18	896.9846153846152
gRNA_2167	RE53	726.7978021978021
gRNA_4227	RE90	929.01978021978
gRNA_5285	RE111	544.597802197802
gRNA_2451	RE57	521.5725274725273
gRNA_4064	RE87	618.6791208791208
gRNA_849	RE22	1073.1780219780217
gRNA_4823	RE105	578.6351648351647
gRNA_3392	RE74	1102.2098901098898
gRNA_4946	RE105	913.0021978021975
gRNA_5842	RE119	488.5362637362636
gRNA_1040	RE30	565.620879120879
gRNA_6530	RE127	397.43626373626364
gRNA_1539	RE40	936.0274725274724
gRNA_4156	RE88	859.9439560439558
gRNA_3001	RE65	559.6142857142856
gRNA_6779	RE131	273.29999999999995
gRNA_2670	RE60	984.0802197802195
gRNA_3342	RE72	774.8505494505492
gRNA_5273	RE111	596.654945054945
gRNA_2068	RE51	821.9021978021976
gRNA_6386	RE127	423.46483516483505
gRNA_3777	RE82	907.9967032967031
gRNA_3090	RE67	974.0692307692306
gRNA_4562	RE97	401.44065934065924
gRNA_2186	RE53	625.6868131868131
gRNA_1831	RE47	577.6340659340658
gRNA_509	RE18	485.53296703296695
gRNA_3038	RE66	301.33076923076914
gRNA_6312	RE126	966.0604395604394
gRNA_4197	RE89	907.9967032967031
gRNA_3064	RE66	587.6450549450548
gRNA_6665	RE129	772.8483516483515
BRDN0000737695	NT	735.8076923076922
gRNA_5862	RE120	437.48021978021967
gRNA_5034	RE107	363.39890109890104
gRNA_5434	RE112	842.9252747252746
gRNA_4387	RE93	1234.3549450549447
gRNA_4322	RE90	917.0065934065932
gRNA_127	RE7	573.6296703296701
gRNA_6693	RE130	716.786813186813
gRNA_5932	RE120	1149.2615384615383
gRNA_5778	RE117	592.6505494505493
gRNA_7022	RE138	685.7527472527471
gRNA_473	RE17	867.952747252747
gRNA_154	RE7	1049.1516483516482
gRNA_6166	RE123	508.55824175824165
gRNA_3399	RE74	945.0373626373624
gRNA_5955	RE121	931.0219780219778
gRNA_6498	RE127	566.6219780219778
gRNA_4378	RE93	1087.1934065934063
gRNA_5754	RE116	1049.1516483516482
gRNA_3239	RE70	443.4868131868131
gRNA_4900	RE105	738.8109890109888
gRNA_529	RE18	775.8516483516481
gRNA_5028	RE107	265.2912087912087
gRNA_2595	RE58	510.5604395604394
gRNA_1097	RE30	1363.496703296703
gRNA_1961	RE49	1363.496703296703
gRNA_2205	RE53	592.6505494505493
gRNA_6529	RE127	256.2813186813186
gRNA_6231	RE125	701.7703296703295
gRNA_5549	RE112	564.6197802197801
gRNA_1085	RE30	960.0538461538459
gRNA_2717	RE61	483.5307692307691
gRNA_2248	RE55	431.4736263736263
gRNA_239	RE11	447.4912087912087
gRNA_5912	RE120	402.4417582417581
gRNA_5974	RE121	809.8890109890108
gRNA_6033	RE122	1160.273626373626
gRNA_2894	RE64	833.9153846153845
gRNA_2790	RE61	522.5736263736262
gRNA_5072	RE107	794.8725274725273
gRNA_6671	RE129	1105.2131868131867
gRNA_6343	RE127	776.8527472527471
gRNA_737	RE22	555.60989010989
gRNA_4940	RE105	222.243956043956
gRNA_1766	RE46	500.54945054945046
gRNA_1563	RE41	847.930769230769
gRNA_318	RE13	1057.1604395604393
gRNA_3039	RE66	329.3615384615384
gRNA_6684	RE129	754.8285714285713
gRNA_946	RE25	834.9164835164834
gRNA_4368	RE93	976.0714285714283
gRNA_4573	RE97	789.8670329670327
BRDN0000737918	NT	411.45164835164826
gRNA_98	RE7	414.454945054945
BRDN0000737631	NT	904.9934065934063
gRNA_1879	RE48	780.8571428571427
gRNA_2004	RE50	670.7362637362636
gRNA_1626	RE42	482.52967032967024
gRNA_4959	RE106	926.0164835164833
gRNA_3319	RE71	409.44945054945043
gRNA_1209	RE31	329.3615384615384
gRNA_5837	RE119	540.5934065934065
gRNA_4748	RE103	804.8835164835162
gRNA_4357	RE93	669.7351648351647
gRNA_3124	RE68	315.34615384615375
BRDN0000737411	NT	863.9483516483515
gRNA_3943	RE85	706.775824175824
gRNA_3868	RE84	1086.1923076923074
gRNA_6479	RE127	997.0945054945053
BRDN0000738379	NT	388.42637362637356
gRNA_6641	RE129	899.9879120879119
gRNA_2379	RE57	315.34615384615375
gRNA_40	RE4	950.042857142857
gRNA_6344	RE127	265.2912087912087
gRNA_3400	RE74	234.2571428571428
gRNA_5331	RE111	1140.251648351648
gRNA_6775	RE131	319.35054945054935
gRNA_4926	RE105	478.52527472527464
gRNA_1839	RE47	932.0230769230767
gRNA_3529	RE77	494.54285714285703
gRNA_1051	RE30	831.9131868131866
gRNA_1224	RE31	709.7791208791207
gRNA_6514	RE127	1031.1318681318678
gRNA_4574	RE97	481.5285714285713
gRNA_4206	RE89	440.4835164835164
BRDN0000738198	NT	474.520879120879
gRNA_6607	RE128	423.46483516483505
gRNA_3670	RE80	337.37032967032957
gRNA_4098	RE87	944.0362637362635
gRNA_6215	RE125	500.54945054945046
gRNA_4861	RE105	508.55824175824165
gRNA_1727	RE45	536.5890109890108
gRNA_4721	RE102	485.53296703296695
gRNA_3507	RE76	751.8252747252745
gRNA_3530	RE77	548.6021978021977
gRNA_4264	RE90	344.3780219780219
gRNA_6580	RE128	317.3483516483516
gRNA_6378	RE127	701.7703296703295
gRNA_3912	RE84	1030.130769230769
gRNA_3899	RE84	372.4087912087911
gRNA_4100	RE87	731.8032967032965
gRNA_1844	RE47	216.2373626373626
gRNA_5324	RE111	743.8164835164833
gRNA_5385	RE111	448.4923076923076
gRNA_6376	RE127	551.6054945054943
gRNA_2762	RE61	749.8230769230768
gRNA_4204	RE89	643.7065934065932
gRNA_4468	RE94	535.587912087912
gRNA_4138	RE88	833.9153846153845
gRNA_7034	RE138	852.9362637362635
BRDN0000738223	NT	33.03626373626373
gRNA_268	RE13	1041.1428571428569
gRNA_723	RE22	435.4780219780219
gRNA_776	RE22	755.8296703296702
gRNA_3480	RE76	455.4999999999999
gRNA_6329	RE127	423.46483516483505
gRNA_6478	RE127	1419.5582417582414
gRNA_4832	RE105	522.5736263736262
gRNA_2548	RE58	433.4758241758241
gRNA_6575	RE127	857.9417582417581
gRNA_4406	RE93	563.6186813186812
gRNA_3395	RE74	849.9329670329669
gRNA_1020	RE29	717.7879120879119
gRNA_2039	RE50	608.6681318681317
gRNA_1230	RE32	402.4417582417581
gRNA_1934	RE49	299.32857142857137
gRNA_1188	RE31	378.41538461538454
gRNA_1447	RE38	958.0516483516482
gRNA_2606	RE59	402.4417582417581
gRNA_1765	RE46	1074.1791208791205
gRNA_4422	RE93	883.9703296703294
gRNA_2472	RE57	772.8483516483515
gRNA_1598	RE42	470.5164835164834
gRNA_1606	RE42	437.48021978021967
gRNA_6348	RE127	709.7791208791207
gRNA_4373	RE93	581.6384615384615
gRNA_2084	RE52	586.6439560439559
gRNA_5106	RE108	472.5186813186812
gRNA_2666	RE60	1101.208791208791
gRNA_1517	RE40	412.45274725274714
gRNA_4393	RE93	301.33076923076914
gRNA_6576	RE127	506.5560439560438
gRNA_485	RE17	656.720879120879
gRNA_3816	RE83	449.4934065934065
gRNA_3818	RE83	613.6736263736262
gRNA_309	RE13	484.531868131868
gRNA_4219	RE89	1163.276923076923
gRNA_1459	RE38	662.7274725274724
gRNA_72	RE5	354.3890109890109
gRNA_1368	RE36	347.3813186813186
gRNA_5063	RE107	720.7912087912086
BRDN0000738116	NT	659.7241758241756
gRNA_1301	RE35	742.8153846153845
gRNA_5117	RE108	829.9109890109888
gRNA_4533	RE96	412.45274725274714
gRNA_2130	RE52	769.8450549450548
gRNA_6497	RE127	1225.3450549450547
gRNA_6748	RE130	949.041758241758
gRNA_4342	RE92	277.30439560439555
gRNA_2889	RE64	743.8164835164833
gRNA_3510	RE76	396.43516483516476
gRNA_6888	RE135	713.7835164835163
gRNA_1349	RE36	1038.1395604395602
gRNA_5599	RE113	1032.1329670329667
gRNA_4245	RE90	1042.1439560439558
gRNA_6522	RE127	1132.2428571428568
gRNA_6898	RE135	504.55384615384605
gRNA_176	RE8	807.886813186813
gRNA_3935	RE85	300.32967032967025
gRNA_4636	RE99	855.9395604395603
gRNA_1290	RE34	621.6824175824174
gRNA_1723	RE45	775.8516483516481
gRNA_5327	RE111	867.952747252747
gRNA_4323	RE90	682.7494505494504
gRNA_644	RE22	806.8857142857141
gRNA_3877	RE84	740.8131868131867
gRNA_4895	RE105	279.3065934065933
gRNA_1323	RE35	867.952747252747
gRNA_1472	RE38	923.0131868131866
gRNA_4896	RE105	457.5021978021977
gRNA_4191	RE88	486.53406593406584
gRNA_990	RE26	383.420879120879
gRNA_3857	RE84	422.46373626373617
gRNA_6181	RE123	573.6296703296701
gRNA_5316	RE111	710.7802197802196
gRNA_4367	RE93	722.7934065934064
gRNA_1509	RE39	1209.3274725274723
gRNA_5260	RE111	834.9164835164834
gRNA_2347	RE56	612.6725274725273
gRNA_1249	RE32	601.6604395604394
gRNA_2044	RE50	407.44725274725266
gRNA_4456	RE94	443.4868131868131
BRDN0000738341	NT	1178.2934065934064
gRNA_733	RE22	389.42747252747245
gRNA_4656	RE99	593.6516483516482
gRNA_204	RE8	1009.1076923076921
gRNA_1646	RE43	734.8065934065933
gRNA_6758	RE130	287.3153846153846
gRNA_2998	RE65	397.43626373626364
gRNA_866	RE23	242.265934065934
gRNA_5035	RE107	546.5999999999999
gRNA_5233	RE110	415.45604395604386
gRNA_6069	RE122	418.45934065934057
gRNA_913	RE24	1080.185714285714
gRNA_1592	RE42	374.41098901098894
gRNA_812	RE22	774.8505494505492
gRNA_6974	RE137	703.7725274725273
gRNA_2409	RE57	458.5032967032966
gRNA_4336	RE92	144.15824175824173
gRNA_3176	RE68	258.28351648351645
gRNA_4977	RE106	290.31868131868123
gRNA_1593	RE42	320.3516483516483
gRNA_2898	RE64	380.4175824175823
gRNA_3389	RE73	834.9164835164834
gRNA_6914	RE136	541.5945054945054
gRNA_6445	RE127	757.831868131868
gRNA_5515	RE112	731.8032967032965
gRNA_6910	RE136	800.8791208791207
gRNA_4030	RE86	1488.6340659340656
gRNA_3330	RE72	333.36593406593397
gRNA_4825	RE105	647.7109890109889
gRNA_4019	RE85	833.9153846153845
gRNA_6052	RE122	372.4087912087911
gRNA_6927	RE136	943.0351648351647
gRNA_5903	RE120	496.54505494505486
gRNA_5243	RE111	644.7076923076921
gRNA_6183	RE123	677.7439560439559
gRNA_3926	RE84	897.985714285714
gRNA_4195	RE88	1204.3219780219777
gRNA_4315	RE90	544.597802197802
gRNA_2662	RE60	1230.3505494505491
gRNA_6594	RE128	236.2593406593406
gRNA_1905	RE48	835.9175824175823
gRNA_3283	RE71	694.7626373626372
gRNA_6092	RE123	1076.1813186813185
gRNA_541	RE18	1263.386813186813
gRNA_3948	RE85	660.7252747252746
gRNA_4462	RE94	768.8439560439558
gRNA_1926	RE49	515.5659340659339
gRNA_5832	RE119	480.5274725274724
gRNA_5266	RE111	383.420879120879
gRNA_6847	RE134	1065.1692307692306
gRNA_5456	RE112	405.44505494505484
gRNA_298	RE13	845.9285714285712
gRNA_4482	RE96	469.5153846153845
BRDN0000737542	NT	531.5835164835164
gRNA_396	RE15	822.9032967032965
gRNA_4931	RE105	1001.0989010989009
gRNA_5551	RE112	348.38241758241753
gRNA_5239	RE111	164.18021978021974
gRNA_1194	RE31	551.6054945054943
gRNA_2330	RE55	599.6582417582416
gRNA_6980	RE137	464.50989010989
gRNA_2756	RE61	984.0802197802195
gRNA_3134	RE68	554.6087912087911
gRNA_904	RE24	456.50109890109877
gRNA_2579	RE58	682.7494505494504
gRNA_6300	RE126	877.9637362637361
gRNA_145	RE7	389.42747252747245
gRNA_4794	RE105	569.6252747252746
gRNA_4738	RE102	672.7384615384614
gRNA_6631	RE128	379.4164835164834
gRNA_3002	RE65	742.8153846153845
gRNA_2727	RE61	487.5351648351647
gRNA_313	RE13	923.0131868131866
gRNA_3352	RE72	740.8131868131867
gRNA_5013	RE107	1076.1813186813185
gRNA_2867	RE63	795.8736263736262
gRNA_4296	RE90	1028.1285714285711
gRNA_5283	RE111	354.3890109890109
gRNA_3482	RE76	481.5285714285713
gRNA_3326	RE72	1258.3813186813184
gRNA_2859	RE63	793.8714285714284
gRNA_3915	RE84	865.9505494505493
gRNA_4661	RE99	435.4780219780219
gRNA_6454	RE127	560.6153846153845
gRNA_5394	RE111	483.5307692307691
gRNA_6746	RE130	754.8285714285713
gRNA_3314	RE71	533.5857142857142
gRNA_3886	RE84	696.7648351648351
gRNA_4634	RE99	455.4999999999999
gRNA_3579	RE78	582.6395604395603
gRNA_794	RE22	1157.2703296703294
gRNA_2348	RE56	481.5285714285713
gRNA_3596	RE78	659.7241758241756
gRNA_1703	RE45	1140.251648351648
gRNA_2046	RE50	420.46153846153834
gRNA_5017	RE107	614.6747252747251
gRNA_4937	RE105	340.3736263736263
gRNA_6871	RE135	396.43516483516476
gRNA_3289	RE71	313.343956043956
gRNA_3021	RE65	748.8219780219779
gRNA_2218	RE53	702.7714285714284
gRNA_2940	RE64	1050.152747252747
BRDN0000737470	NT	329.3615384615384
gRNA_551	RE18	299.32857142857137
gRNA_3853	RE84	277.30439560439555
gRNA_5872	RE120	716.786813186813
gRNA_3082	RE67	669.7351648351647
BRDN0000737466	NT	591.6494505494504
gRNA_433	RE17	394.4329670329669
gRNA_6248	RE125	879.9659340659339
gRNA_5409	RE112	657.7219780219779
gRNA_3973	RE85	255.2802197802197
gRNA_2232	RE54	724.7956043956042
gRNA_118	RE7	269.29560439560436
gRNA_6003	RE121	367.40329670329663
gRNA_4044	RE87	855.9395604395603
gRNA_1503	RE39	1064.1681318681317
gRNA_192	RE8	381.41868131868125
gRNA_4769	RE103	245.26923076923072
gRNA_2459	RE57	618.6791208791208
gRNA_6047	RE122	709.7791208791207
gRNA_587	RE20	1130.240659340659
gRNA_2180	RE53	306.3362637362637
gRNA_1412	RE38	373.40989010989
gRNA_2826	RE62	386.42417582417573
gRNA_4708	RE101	964.0582417582416
gRNA_271	RE13	334.3670329670329
gRNA_858	RE23	816.8967032967031
gRNA_830	RE22	765.8406593406592
BRDN0000738101	NT	938.0296703296701
BRDN0000737465	NT	1271.395604395604
gRNA_4233	RE90	631.6934065934065
gRNA_2080	RE51	886.9736263736262
gRNA_3131	RE68	1065.1692307692306
gRNA_235	RE11	750.8241758241757
gRNA_2581	RE58	906.9956043956042
gRNA_5380	RE111	1037.1384615384613
gRNA_5345	RE111	472.5186813186812
gRNA_6311	RE126	266.29230769230765
gRNA_6496	RE127	1046.1483516483513
gRNA_4804	RE105	480.5274725274724
gRNA_2524	RE57	725.7967032967032
gRNA_429	RE17	411.45164835164826
gRNA_859	RE23	376.4131868131867
gRNA_1824	RE46	547.6010989010988
gRNA_6755	RE130	692.7604395604394
gRNA_3032	RE66	860.9450549450547
gRNA_3512	RE76	544.597802197802
BRDN0000737395	NT	357.3923076923076
gRNA_4558	RE97	397.43626373626364
gRNA_2597	RE58	310.3406593406593
gRNA_1793	RE46	526.5780219780219
gRNA_123	RE7	763.8384615384614
gRNA_4126	RE88	680.7472527472526
gRNA_5887	RE120	347.3813186813186
gRNA_2797	RE61	238.2615384615384
gRNA_2863	RE63	981.0769230769229
gRNA_2970	RE65	1118.2274725274722
gRNA_3499	RE76	284.31208791208786
gRNA_3423	RE74	399.43846153846147
gRNA_3850	RE84	1336.4670329670328
gRNA_3351	RE72	697.765934065934
gRNA_2540	RE57	159.17472527472523
gRNA_397	RE15	288.31648351648346
gRNA_3996	RE85	705.7747252747251
gRNA_6731	RE130	567.6230769230768
gRNA_2915	RE64	316.3472527472527
gRNA_1435	RE38	882.9692307692305
gRNA_2417	RE57	307.33736263736256
gRNA_607	RE20	725.7967032967032
gRNA_4662	RE99	400.43956043956035
gRNA_5437	RE112	523.5747252747252
gRNA_4179	RE88	428.4703296703296
BRDN0000738363	NT	607.6670329670328
gRNA_5019	RE107	478.52527472527464
gRNA_2511	RE57	402.4417582417581
gRNA_3361	RE73	577.6340659340658
gRNA_3685	RE80	378.41538461538454
gRNA_3040	RE66	1230.3505494505491
gRNA_2844	RE63	1086.1923076923074
gRNA_4586	RE97	704.7736263736263
gRNA_6293	RE126	552.6065934065933
gRNA_2124	RE52	996.0934065934064
gRNA_434	RE17	301.33076923076914
gRNA_3331	RE72	282.30989010989003
gRNA_4961	RE106	526.5780219780219
gRNA_5004	RE106	892.9802197802196
gRNA_4504	RE96	386.42417582417573
gRNA_2816	RE61	455.4999999999999
gRNA_214	RE8	403.44285714285706
gRNA_1615	RE42	828.90989010989
gRNA_1190	RE31	761.8362637362636
gRNA_6198	RE123	1146.2582417582414
gRNA_6929	RE136	610.6703296703296
gRNA_227	RE10	282.30989010989003
gRNA_2532	RE57	1090.1967032967032
gRNA_6500	RE127	1621.7802197802193
gRNA_6093	RE123	939.030769230769
gRNA_4687	RE100	320.3516483516483
gRNA_968	RE26	1025.1252747252745
gRNA_5594	RE113	362.3978021978021
BRDN0000737594	NT	300.32967032967025
gRNA_432	RE17	829.9109890109888
gRNA_3092	RE67	421.4626373626373
gRNA_104	RE7	411.45164835164826
gRNA_6167	RE123	1011.1098901098899
gRNA_2259	RE55	565.620879120879
gRNA_2748	RE61	400.43956043956035
gRNA_6413	RE127	900.9890109890108
gRNA_1201	RE31	328.3604395604395
gRNA_1330	RE35	1201.318681318681
gRNA_625	RE21	375.4120879120878
gRNA_4856	RE105	570.6263736263735
gRNA_4205	RE89	590.6483516483515
gRNA_4141	RE88	529.5813186813185
gRNA_4778	RE103	265.2912087912087
BRDN0000738304	NT	773.8494505494504
gRNA_1123	RE30	710.7802197802196
gRNA_4981	RE106	785.8626373626372
gRNA_1484	RE38	819.8999999999999
gRNA_3758	RE82	558.6131868131866
gRNA_2771	RE61	1160.273626373626
gRNA_6132	RE123	874.9604395604393
gRNA_5432	RE112	1214.3329670329667
gRNA_3177	RE68	1160.273626373626
gRNA_3067	RE66	546.5999999999999
gRNA_6625	RE128	526.5780219780219
gRNA_5343	RE111	1109.2175824175822
gRNA_902	RE24	744.8175824175822
gRNA_1522	RE40	794.8725274725273
gRNA_6956	RE137	328.3604395604395
gRNA_651	RE22	549.6032967032966
gRNA_6884	RE135	763.8384615384614
gRNA_3404	RE74	718.7890109890109
gRNA_3834	RE84	674.7406593406591
gRNA_2346	RE55	409.44945054945043
gRNA_3988	RE85	521.5725274725273
gRNA_1226	RE31	420.46153846153834
gRNA_3661	RE80	437.48021978021967
gRNA_3010	RE65	333.36593406593397
gRNA_2497	RE57	376.4131868131867
gRNA_452	RE17	348.38241758241753
gRNA_2571	RE58	338.3714285714285
gRNA_3524	RE77	828.90989010989
gRNA_1205	RE31	666.7318681318679
gRNA_4849	RE105	370.40659340659334
gRNA_5836	RE119	615.675824175824
gRNA_1231	RE32	1064.1681318681317
gRNA_6459	RE127	667.7329670329668
gRNA_5659	RE114	1024.1241758241756
gRNA_6239	RE125	762.8373626373625
gRNA_2574	RE58	423.46483516483505
gRNA_5677	RE114	1126.2362637362635
BRDN0000737789	NT	612.6725274725273
gRNA_5494	RE112	282.30989010989003
gRNA_4403	RE93	370.40659340659334
gRNA_5021	RE107	521.5725274725273
gRNA_6285	RE126	450.4945054945054
gRNA_5553	RE112	411.45164835164826
gRNA_424	RE16	349.3835164835164
gRNA_451	RE17	854.9384615384613
gRNA_853	RE22	408.44835164835155
gRNA_327	RE13	497.54615384615374
gRNA_6315	RE126	312.3428571428571
gRNA_2125	RE52	944.0362637362635
gRNA_3635	RE79	320.3516483516483
gRNA_5430	RE112	1069.1736263736261
gRNA_2299	RE55	527.5791208791208
gRNA_4464	RE94	882.9692307692305
gRNA_3112	RE67	838.9208791208789
gRNA_2272	RE55	524.5758241758241
gRNA_99	RE7	363.39890109890104
gRNA_6226	RE125	1012.1109890109888
gRNA_2908	RE64	238.2615384615384
gRNA_4913	RE105	1010.108791208791
gRNA_6486	RE127	966.0604395604394
gRNA_1170	RE31	673.7395604395603
gRNA_5580	RE113	568.6241758241757
gRNA_4696	RE101	472.5186813186812
gRNA_3828	RE84	332.3648351648351
gRNA_2839	RE62	1097.2043956043954
gRNA_5422	RE112	1465.608791208791
gRNA_5560	RE112	261.2868131868131
gRNA_4418	RE93	732.8043956043955
gRNA_3515	RE76	809.8890109890108
gRNA_2951	RE65	1134.2450549450548
gRNA_1586	RE42	876.9626373626371
gRNA_2478	RE57	588.6461538461538
gRNA_3531	RE77	250.27472527472523
gRNA_6346	RE127	642.7054945054944
gRNA_2586	RE58	443.4868131868131
gRNA_491	RE17	853.9373626373624
gRNA_3576	RE78	306.3362637362637
gRNA_4328	RE91	659.7241758241756
gRNA_3221	RE70	352.38681318681313
gRNA_6370	RE127	729.8010989010987
gRNA_4187	RE88	808.8879120879119
gRNA_4866	RE105	1066.1703296703295
gRNA_5077	RE107	393.43186813186804
gRNA_972	RE26	777.853846153846
gRNA_6058	RE122	645.708791208791
gRNA_70	RE4	1235.3560439560438
gRNA_4038	RE86	883.9703296703294
gRNA_4596	RE97	531.5835164835164
gRNA_4851	RE105	329.3615384615384
gRNA_5264	RE111	610.6703296703296
gRNA_1570	RE41	600.6593406593405
gRNA_686	RE22	1223.342857142857
gRNA_1951	RE49	960.0538461538459
gRNA_2869	RE63	726.7978021978021
gRNA_1259	RE33	304.33406593406585
gRNA_5595	RE113	959.052747252747
gRNA_6870	RE134	491.5395604395603
gRNA_4080	RE87	252.27692307692303
gRNA_4776	RE103	941.0329670329668
gRNA_6256	RE126	426.46813186813176
gRNA_5669	RE114	651.7153846153844
gRNA_3942	RE85	411.45164835164826
gRNA_3972	RE85	1359.4923076923073
